Feature ID	Taxon
K03273	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis;K03273 D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase 
K03274	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis;K03274 ADP-L-glycero-D-manno-heptose 6-epimerase 
K03275	Brite Hierarchies;Protein families: metabolism;Lipopolysaccharide biosynthesis;K03275 UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase 
K03276	Brite Hierarchies;Protein families: metabolism;Lipopolysaccharide biosynthesis;K03276 UDP-glucose/galactose:(glucosyl)LPS alpha-1,2-glucosyl/galactosyltransferase 
K03277	Brite Hierarchies;Protein families: metabolism;Lipopolysaccharide biosynthesis;K03277 heptosyltransferase IV 
K03278	Brite Hierarchies;Protein families: metabolism;Lipopolysaccharide biosynthesis;K03278 UDP-D-galactose:(glucosyl)LPS alpha-1,3-D-galactosyltransferase 
K03279	Brite Hierarchies;Protein families: metabolism;Lipopolysaccharide biosynthesis;K03279 UDP-glucose:(galactosyl)LPS alpha-1,2-glucosyltransferase 
K03280	Brite Hierarchies;Protein families: metabolism;Lipopolysaccharide biosynthesis;K03280 UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase 
K03281	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03281 chloride channel protein, CIC family
K03282	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03282 large conductance mechanosensitive channel
K03283	Brite Hierarchies;Protein families: genetic information processing;Spliceosome;K03283 heat shock 70kDa protein 1/2/6/8
K03284	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03284 magnesium transporter
K03286	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03286 OmpA-OmpF porin, OOP family
K03287	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03287 outer membrane factor, OMF family
K03289	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03289 MFS transporter, NHS family, nucleoside permease
K03290	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03290 MFS transporter, SHS family, sialic acid transporter
K03291	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03291 MFS transporter, SET family, sugar efflux transporter
K03292	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03292 glycoside/pentoside/hexuronide:cation symporter, GPH family
K03293	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03293 amino acid transporter, AAT family
K03294	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03294 basic amino acid/polyamine antiporter, APA family
K03296	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03296 hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family
K03297	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03297 small multidrug resistance pump
K03298	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03298 drug/metabolite transporter, DME family
K03299	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03299 gluconate:H+ symporter, GntP family
K03300	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03300 citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family
K03301	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03301 ATP:ADP antiporter, AAA family
K03303	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03303 lactate permease
K03305	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03305 proton-dependent oligopeptide transporter, POT family
K03306	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03306 inorganic phosphate transporter, PiT family
K03307	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03307 solute:Na+ symporter, SSS family
K03308	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03308 neurotransmitter:Na+ symporter, NSS family
K03309	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03309 dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family
K03310	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03310 alanine or glycine:cation symporter, AGCS family
K03311	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03311 branched-chain amino acid:cation transporter, LIVCS family
K03312	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03312 glutamate:Na+ symporter, ESS family
K03313	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03313 Na+:H+ antiporter, NhaA family
K03314	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03314 Na+:H+ antiporter, NhaB family
K03315	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03315 Na+:H+ antiporter, NhaC family
K03316	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03316 monovalent cation:H+ antiporter, CPA1 family
K03317	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03317 concentrative nucleoside transporter, CNT family
K03319	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03319 divalent anion:Na+ symporter, DASS family
K03320	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03320 ammonium transporter, Amt family
K03321	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03321 sulfate permease, SulP family
K03322	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03322 manganese transport protein
K03324	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03324 phosphate:Na+ symporter
K03325	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03325 arsenite transporter
K03326	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03326 C4-dicarboxylate transporter, DcuC family
K03327	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K03327 multidrug resistance protein, MATE family
K03328	Not Included in Pathway or Brite;Unclassified: signaling and cellular processes;Transport;K03328 polysaccharide transporter, PST family
K03330	Genetic Information Processing;Translation;Aminoacyl-tRNA biosynthesis;K03330 glutamyl-tRNA(Gln) amidotransferase subunit E 
K03331	Metabolism;Carbohydrate metabolism;Pentose and glucuronate interconversions;K03331 L-xylulose reductase 
K03332	Metabolism;Carbohydrate metabolism;Fructose and mannose metabolism;K03332 fructan beta-fructosidase 
K03333	Metabolism;Xenobiotics biodegradation and metabolism;Steroid degradation;K03333 cholesterol oxidase 
K03335	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism;K03335 inosose dehydratase 
K03336	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism;K03336 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) 
K03337	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism;K03337 5-deoxy-glucuronate isomerase 
K03338	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism;K03338 5-dehydro-2-deoxygluconokinase 
K03339	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism;K03339 6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase 
K03340	Metabolism;Amino acid metabolism;Lysine biosynthesis;K03340 diaminopimelate dehydrogenase 
K03341	Metabolism;Metabolism of other amino acids;Selenocompound metabolism;K03341 O-phospho-L-seryl-tRNASec:L-selenocysteinyl-tRNA synthase 
K03342	Metabolism;Metabolism of cofactors and vitamins;Folate biosynthesis;K03342 para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase 
K03343	Metabolism;Amino acid metabolism;Arginine and proline metabolism;K03343 putrescine oxidase 
K03346	Brite Hierarchies;Protein families: genetic information processing;DNA replication proteins;K03346 replication initiation and membrane attachment protein
K03347	Environmental Information Processing;Signal transduction;Protein processing in endoplasmic reticulum;K03347 cullin 1
K03348	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03348 anaphase-promoting complex subunit 1
K03349	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03349 anaphase-promoting complex subunit 2
K03350	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03350 anaphase-promoting complex subunit 3
K03352	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03352 anaphase-promoting complex subunit 5
K03353	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03353 anaphase-promoting complex subunit 6
K03354	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03354 anaphase-promoting complex subunit 7
K03355	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03355 anaphase-promoting complex subunit 8
K03357	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03357 anaphase-promoting complex subunit 10
K03361	Genetic Information Processing;Folding, sorting and degradation;Ubiquitin mediated proteolysis;K03361 F-box and WD-40 domain protein CDC4
K03362	Environmental Information Processing;Signal transduction;Ubiquitin mediated proteolysis;K03362 F-box and WD-40 domain protein 1/11
K03363	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03363 cell division cycle 20, cofactor of APC complex
K03364	Cellular Processes;Cell growth and death;Ubiquitin mediated proteolysis;K03364 cell division cycle 20-like protein 1, cofactor of APC complex
K03366	Metabolism;Carbohydrate metabolism;Butanoate metabolism;K03366 meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase 
K03367	Human Diseases;Metabolism of other amino acids;D-Alanine metabolism;K03367 D-alanine--poly(phosphoribitol) ligase subunit 1 
K03379	Metabolism;Xenobiotics biodegradation and metabolism;Caprolactam degradation;K03379 cyclohexanone monooxygenase 
K03380	Metabolism;Xenobiotics biodegradation and metabolism;Aminobenzoate degradation;K03380 phenol 2-monooxygenase 
K03382	Metabolism;Xenobiotics biodegradation and metabolism;Atrazine degradation;K03382 hydroxydechloroatrazine ethylaminohydrolase 
K03385	Metabolism;Energy metabolism;Nitrogen metabolism;K03385 nitrite reductase (cytochrome c-552) 
K03386	Cellular Processes;Cell growth and death;Apoptosis - fly;K03386 peroxiredoxin (alkyl hydroperoxide reductase subunit C) 
K03387	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K03387 alkyl hydroperoxide reductase subunit F 
K03388	Metabolism;Energy metabolism;Methane metabolism;K03388 heterodisulfide reductase subunit A2 
